cp_id,cp_state,district_id,address_en,address2_en,address_tc,address2_tc,address_sc,address2_sc,lat,lgt,waste_type,legend,accessibilty_notes,contact_en,contact_tc,contact_sc,openhour_en,openhour_tc,openhour_sc
565,Accepted,Yuen_Long,Hang Tau Tsuen RCP (YL-186) at Hang Tau Tsuen (Near V6298),,坑頭村垃圾站 (YL-186)，坑頭村近旱厠  (燈柱V6298附近),,坑头村垃圾站 (YL-186)，坑头村近旱厕  (灯柱V6298附近),,22.446480,114.009010,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
570,Accepted,Yuen_Long,Hop Shing Wai RCP (YL-111) at Hop Shing Wai,,合盛圍垃圾站 (YL-111)，合盛圍近士多小路直入（貨車場後）合盛圍,,合盛围垃圾站 (YL-111)，合盛围近士多小路直入（货车场后）合盛围,,22.498420,114.059779,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
571,Accepted,Yuen_Long,Sha Chau Lane RCP (YL-112) at Sha Chau Lane,,沙洲里垃圾站 (YL-112)，沙洲里,,沙洲里垃圾站 (YL-112)，沙洲里,,22.444987,113.996040,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
572,Accepted,Yuen_Long,Chiu Kiu Fa Pau Wui RCP (YL-113) at Chiu Kiu Fa Pau Wui,,潮僑花炮會垃圾站 (YL-113)，潮僑花炮會,,潮侨花炮会垃圾站 (YL-113)，潮侨花炮会,,22.431118,113.999290,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
576,Accepted,Yuen_Long,Shui Bin Wai RCP (YL-119) at Shui Bin Wai,,水邊圍垃圾站 (YL-119)，水邊圍,,水边围垃圾站 (YL-119)，水边围,,22.444508,114.019050,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
579,Accepted,Yuen_Long,Ha Pak Nai Tsuen RCP (YL-124) at Ha Pak Nai Tsuen,,下白泥村垃圾站 (YL-124)，下白泥村,,下白泥村垃圾站 (YL-124)，下白泥村,,22.430517,113.945271,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
580,Accepted,Yuen_Long,Ha Wan Tsuen RCP (YL-125) at Ha Wan Tsuen,,下灣村垃圾站 (YL-125)，下灣村,,下湾村垃圾站 (YL-125)，下湾村,,22.514267,114.073175,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
581,Accepted,Yuen_Long,Shek Kong Wai RCP (YL-127) at Shek Kong Wai,,鍚降圍垃圾站 (YL-127)，鍚降圍,,钖降围垃圾站 (YL-127)，钖降围,,22.448020,113.992289,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
587,Accepted,Yuen_Long,Ngau Tam Mei West (near 500 wooden hut) RCP (YL-140) at Ngau Tam Mei West near 500 wooden hut,,牛潭尾西近500號木屋垃圾站 (YL-140)，牛潭尾西近500號木屋,,牛潭尾西近500号木屋垃圾站 (YL-140)，牛潭尾西近500号木屋,,22.473043,114.064494,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
588,Accepted,Yuen_Long,Tung Chun Wai RCP (YL-142) at Tung Chun Wai,,東鎮圍垃圾站 (YL-142)，東鎮圍,,东镇围垃圾站 (YL-142)，东镇围,,22.501082,114.076895,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
589,Accepted,Yuen_Long,Ngau Tam Mei East RCP (YL-147) at Ngau Tam Mei East,,牛潭尾東垃圾站 (YL-147)，牛潭尾東,,牛潭尾东垃圾站 (YL-147)，牛潭尾东,,22.477284,114.071048,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
591,Accepted,Yuen_Long,"Ha Chuk Yuen Tsuen (Chi Lin Aged Home) RCP (YL-150) at Ha Chuk Yuen Tsuen, (Opposite to Chi Lin Aged Home)",,下竹園村知年老人院對面垃圾站 (YL-150)，下竹園村知年老人院對面,,下竹园村知年老人院对面垃圾站 (YL-150)，下竹园村知年老人院对面,,22.476118,114.056569,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
593,Accepted,Yuen_Long,Mo Fan Heung RCP (YL-152) at Mo Fan Heung,,模範鄉垃圾站 (YL-152)，模範鄉,,模范乡垃圾站 (YL-152)，模范乡,,22.459893,114.053049,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
596,Accepted,Yuen_Long,"Lo Ma Chau RCP (YL-155) at Lo Ma Chau, San Tin",,潘屋村垃圾站 (YL-155)，潘屋村,,潘屋村垃圾站 (YL-155)，潘屋村,,22.507284,114.080624,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
597,Accepted,Yuen_Long,Hung To Pak Shek Au (1) RCP (YL-156) at Hung To Pak Shek Au (1),,白石坳鴻圖垃圾站 (YL-156)，白石坳鴻圖,,白石坳鸿图垃圾站 (YL-156)，白石坳鸿图,,22.504776,114.089379,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
604,Accepted,Yuen_Long,Shek Wu Tong V.M.O RCP (YL-166) at Shek Wu Tong V.M.O,,石湖塘菜站垃圾站 (YL-166)，石湖塘菜站,,石湖塘菜站垃圾站 (YL-166)，石湖塘菜站,,22.427284,114.072847,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
605,Accepted,Yuen_Long,Next to Bor Tei Public Toilet,,波地路公廁旁,,波地路公厕旁,,22.438930,114.067630,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
608,Accepted,Yuen_Long,Castle Peak Road near San Tin Post Office RCP (YL-176) at Castle Peak Road near San Tin Post Office,,青山公路近新田郵局垃圾站 (YL-176)，青山公路近新田郵局,,青山公路近新田邮局垃圾站 (YL-176)，青山公路近新田邮局,,22.499080,114.078580,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
609,Accepted,Yuen_Long,Shek Kong V.M.O. RCP (YL-177) at Shek Kong V.M.O.,,石崗菜站垃圾站 (YL-177)，石崗菜站,,石岗菜站垃圾站 (YL-177)，石岗菜站,,22.441593,114.085459,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
613,Accepted,Yuen_Long,Wah Shing Tsuen RCP (YL-181) at Wah Shing Tsuen,,華盛村垃圾站 (YL-181)，華盛村,,华盛村垃圾站 (YL-181)，华盛村,,22.459727,114.056108,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
619,Accepted,Yuen_Long,"Sheung Tsuen Ku Miu RCP 2, (YL-188) at Sheung Tsuen Ku Miu RCP 2, aside A/P 55, Chung Uk Tsuen",,上村古廟 2站(YL-188),,上村古庙 2站(YL-188),,22.431850,114.099610,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
620,Accepted,Yuen_Long,"Tung Tau Tsuen RCP, Ping Ha Road",,屏廈路東頭村垃圾站,,屏厦路东头村垃圾站,,22.453372,113.994361,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
621,Accepted,Yuen_Long,Ha Tsuen Road V.M.O. RCP (YL-190) at Ha Tsuen Road V.M.O.,,廈村菜站垃圾站 (YL-190)，廈村菜站,,厦村菜站垃圾站 (YL-190)，厦村菜站,,22.446475,113.993783,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
622,Accepted,Yuen_Long,Nam Mun Hau RCP (YL-192) at Nam Mun Hau,,南門口垃圾站 (YL-192)，南門口,,南门口垃圾站 (YL-192)，南门口,,22.446523,114.031812,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
627,Accepted,Yuen_Long,"Sheung Pak Nai (Ming Kee Store) RCP (YL-203) at Sheung Pak Nai near Ming Kee Store, Deep Bay Road",,深灣路上白泥近明記士多垃圾站 (YL-203)，深灣路上白泥近明記士多,,深湾路上白泥近明记士多垃圾站 (YL-203)，深湾路上白泥近明记士多,,22.450142,113.963606,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
629,Accepted,Yuen_Long,Lok Ma Chau Tsuen RCP (YL-212) at Lok Ma Chau Tsuen,,落馬洲村垃圾站 (YL-212)，落馬洲村,,落马洲村垃圾站 (YL-212)，落马洲村,,22.512575,114.079480,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
630,Accepted,Yuen_Long,Chung Hau Tsuen RCP (YL-13) at Chung Hau Tsuen,,涌口村垃圾站 (YL-13)，涌口村,,涌口村垃圾站 (YL-13)，涌口村,,22.453439,114.029845,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
631,Accepted,Yuen_Long,Choi Uk Tsuen RCP (YL-14) at Choi Uk Tsuen,,蔡屋村垃圾站 (YL-14)，蔡屋村,,蔡屋村垃圾站 (YL-14)，蔡屋村,,22.447088,114.036527,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
633,Accepted,Yuen_Long,Tai To Tsuen RCP (YL-39) at Tai To Tsuen,,大道村垃圾站 (YL-39)，大道村,,大道村垃圾站 (YL-39)，大道村,,22.434514,114.001747,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
636,Accepted,Yuen_Long,Shek Po Tsuen Carpark RCP (YL-93) at Shek Po Tsuen Carpark,,石埔村停車場垃圾站 (YL-93)，石埔村停車場,,石埔村停车场垃圾站 (YL-93)，石埔村停车场,,22.441940,113.995830,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
637,Accepted,Yuen_Long,Fung Kong Tsuen (entrance) RCP(YL-131) at Fung Kong Tsuen (entrance),,鳳降村入口垃圾站 (YL-131)，鳳降村入口,,凤降村入口垃圾站 (YL-131)，凤降村入口,,22.459911,113.989883,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
641,Accepted,Yuen_Long,Ngau Tam Mei Entrance RCP (YL-145) at Ngau Tam Mei Entrance,,牛潭尾入口垃圾站 (YL-145)，牛潭尾入口,,牛潭尾入口垃圾站 (YL-145)，牛潭尾入口,,22.480206,114.057665,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
642,Accepted,Yuen_Long,Wai Chai Tsuen RCP (YL-146) at Wai Chai Tsuen,,圍仔村垃圾站 (YL-146)，圍仔村,,围仔村垃圾站 (YL-146)，围仔村,,22.479721,114.058681,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
643,Accepted,Yuen_Long,Long Ha RCP (YL-161) at Long Ha,,朗廈垃圾站 (YL-161)，朗廈,,朗厦垃圾站 (YL-161)，朗厦,,22.468770,114.055170,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
650,Accepted,Yuen_Long,Ha Mei San Tsuen (near carpark) RCP (YL-208) at Ha Mei San Tsuen (near carpark),,蝦尾新村近停車場垃圾站(YL-208)，蝦尾新村近停車場,,虾尾新村近停车场垃圾站(YL-208)，虾尾新村近停车场,,22.453265,114.010490,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
651,Accepted,Yuen_Long,Shan Pui Tsuen RCP (YL-214) at Shan Pui Tsuen,,山貝村垃圾站 (YL-214)，山貝村,,山贝村垃圾站 (YL-214)，山贝村,,22.452072,114.035417,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
652,Accepted,Yuen_Long,Chui Tung Lane RCP (YL-215) at Chui Tung Lane,,翠桐里垃圾站 (YL-215)，翠桐里,,翠桐里垃圾站 (YL-215)，翠桐里,,22.452280,114.032330,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
657,Accepted,Yuen_Long,"Entrance of Tai Tseng Wai, Yuen Long",,元朗大井圍村口,,元朗大井围村口,,22.462558,114.022408,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
661,Accepted,Yuen_Long,"Shan Ha Tsuen, Yuen Long (near mini bus station at Shan Ha Tsuen)",,元朗山下村 (山下村小巴站附近),,元朗山下村 (山下村小巴站附近),,22.432318,114.016795,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
662,Accepted,Yuen_Long,Entrance of Tan Kwai Tsuen (near Tan Kwai Tsuen Public Toilet YL-88),,元朗丹桂村村口(近洪水橋丹桂村公廁 YL-88),,元朗丹桂村村口(近洪水桥桂丹村公厕 YL-88),,22.426005,113.997057,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
664,Accepted,North,RCP at Tsz Tong Tsuen (near toilet),,祠堂村垃圾收集站(近公廁),,祠堂村垃圾收集站(近公厕),,22.498136,114.152937,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
666,Accepted,North,Fanling Lau RCP,,粉嶺樓垃圾收集站,,粉岭楼垃圾收集站,,22.497632,114.140555,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
673,Accepted,North,Sheung Shui Po Wan Road,,上水寶運路,,上水宝运路,,22.508380,114.121880,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
674,Accepted,North,"RCP N-134 at Tung Hing Road, Sheung Shui Wai",,上水圍東慶路垃圾站 (N-134),,上水围东庆路垃圾站 (N-134),,22.507056,114.124721,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
675,Accepted,North,RCP at Tai Tau Leng (N-20),,大頭嶺垃圾收集站 (N-20),,大头岭垃圾收集站 (N-20),,22.502120,114.123140,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
677,Accepted,North,Beside Sheung Shui Wai Rural Committee Office Sheung Shui Wai,,上水圍村公所側,,上水围村公所侧,,22.509455,114.123406,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
679,Accepted,North,Sha Tau Kok Bus Terminus,,沙頭角巴士總站,,沙头角巴士总站,,22.545525,114.223808,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
682,Accepted,North,"RCP N-11 at Ming Tak Tong, Sheung Shui Wai",,上水圍明德堂垃圾站 (N-11),,上水围明德堂垃圾站 (N-11),,22.508868,114.125416,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
683,Accepted,North,"San Uk Tsuen, Lung Yeuk Tau, Fanling",,粉嶺龍躍頭新屋村,,粉岭龙跃头新屋村,,22.503101,114.148367,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
684,Accepted,North,Sze Tau Leng Tsuen,,獅頭嶺村,,狮头岭村,,22.507777,114.179891,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
686,Accepted,North,"Sheung Wo Hang Tsuen, Sha Tau Kok",,沙頭角上禾坑村,,沙头角上禾坑村,,22.524626,114.194376,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
687,Accepted,North,"At side of RCP, N-15 of Sheung Shui Wai Playground, Sheung Shui",,上水圍垃圾站編號N15旁近上水圍遊樂場,,上水围垃圾站编号N15旁近上水围游乐场,,22.509690,114.124765,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
688,Accepted,North,"At side of RCP, N-112 at Ho Sheung Heung Old Village, Shweung Shui",,上水河上鄉舊村垃圾站編號N112旁,,上水河上乡旧村垃圾站编号N112旁,,22.510773,114.110021,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
689,Accepted,North,"At side of Refuse Collection Point (RCP), N-68 at Hang Tau Road, Sheung Shui",,上水坑頭路垃圾站編號N68旁,,上水坑头路垃圾站编号N68旁,,22.498911,114.103421,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
691,Accepted,North,RCP N-34 at Hung Leng,,孔嶺垃圾收集站 (N-34),,孔岭垃圾收集站 (N-34),,22.514394,114.168003,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
692,Accepted,North,Beside bus stop at the Ko Po North Village,,粉嶺高埔北村村口巴士站側,,粉岭高埔北村村口巴士站侧,,22.511841,114.164128,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
694,Accepted,North,Beside RCP N-50 of Wing Ling Wai,,永寧圍垃圾站 (N-50) 側,,永宁围垃圾站 (N-50) 侧,,22.501543,114.150403,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
695,Accepted,North,"Beside RCP N-44 of Lung Yeuks Tau, San Wai",,龍躍頭新圍垃圾站 (N-44) 側,,龙跃头新围垃圾站 (N-44) 侧,,22.507609,114.148209,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
696,Accepted,North,"Beside RCP N-184 at the San Uk Tsai Tsuen, Fanling",,粉嶺新屋仔村垃圾站側,,粉岭新屋仔村垃圾站侧,,22.510390,114.177654,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
697,Accepted,North,"Beside AP N-23 at the Liu Pok Tsuen, Sheung Shui",,上水料壆村旱廁側,,上水料壆村旱厕侧,,22.527199,114.104026,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
698,Accepted,North,So Kwun Po Tsuen RCP (N-159),,掃管埔村垃圾收集站 (N-159),,扫管埔村垃圾收集站 (N-159),,22.500663,114.130884,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
699,Accepted,North,Fanling Wai South (car park) RCP(N-194),,粉嶺圍南 (停車場) 垃圾站 (N-194),,粉岭围南 (停车场) 垃圾站 (N-194),,22.496526,114.134276,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
700,Accepted,North,Shung Him Tong Village RCP (N-126),,崇謙堂垃圾收集站(N-126),,崇谦堂垃圾收集站(N-126),,22.496874,114.147839,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
701,Accepted,North,Tai Long Village (Ha Wo Hang) RCP (N-165),,大朗村(下禾坑)垃圾收集站 (N-165),,大朗村(下禾坑)垃圾收集站 (N-165),,22.530101,114.198857,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
702,Accepted,North,Lin Ma Hang Village RCP (N-60),,蓮麻坑村垃圾收集站 (N-60),,莲麻坑村垃圾收集站 (N-60),,22.552432,114.182034,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
709,Accepted,North,Loi Tung Tsuen RCP (N-160),,萊洞村垃圾收集站 (N-160),,莱洞村垃圾收集站 (N-160),,22.521687,114.181994,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
711,Accepted,North,Fanling Wai North RCP (N-31),,粉嶺圍(北)垃圾收集站 (N-31),,粉岭围(北)垃圾收集站 (N-31),,22.498814,114.135695,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
712,Accepted,North,"Beside the bus stop at Man Uk Bin, Sha Tau Kok",,沙頭角萬屋邊巴士站側 (沙頭角公路向沙頭角方向),,沙头角万屋边巴士站侧 (沙头角公路向沙头角方向),,22.524679,114.188289,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
727,Accepted,North,"At side of aqua privy (1) at Shun Yee Tsuen, Ma Tso Lung (N-27)",,馬草壟信義村旱廁(1) (N-27)側,,马草垄信义村旱厕(1) (N-27)侧,,22.522647,114.098254,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
728,Accepted,North,Chung Pak Long Tsuen (North) RCP (N-1),,松柏朗村(北)垃圾站 (N-1),,松柏朗村(北)垃圾站 (N-1),,22.503386,114.118471,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
730,Accepted,North,Ho Sheung Heung Old Village (N-5) at Ho Sheung Heung Old Village,,河上鄉舊村(洪聖廟對面)垃圾站 (N-5)，河上鄉舊村(洪聖廟對面),,河上乡旧村(洪圣庙对面)垃圾站 (N-5)，河上乡旧村(洪圣庙对面),,22.509358,114.108482,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
733,Accepted,North,Kam Tsin Tsuen(South) (N-8) at Kam Tsin Tsuen(South),,金錢村南垃圾站 (N-8)，金錢村南,,金钱村南垃圾站 (N-8)，金钱村南,,22.499087,114.112123,"Glass Bottles,Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
734,Accepted,North,Kwu Tung Vegetable Station (N-9) at Kwu Tung Vegetable Station,,古洞菜站垃圾站 (N-9)，古洞菜站,,古洞菜站垃圾站 (N-9)，古洞菜站,,22.504376,114.102827,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
735,Accepted,North,On Po Tsuen,,安圃村,,安圃村,,22.487880,114.118337,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
736,Accepted,North,Ping Kong San Tsuen Playground (58K),,丙崗新村遊樂場,,丙岗新村游乐场,,22.490314,114.122932,"Metals,Paper,Plastics",Recycling Bins at Public Place,Note: For public use,,,,,,
